duration,totalDistance,totalEnergyBurned,vo2max,hr_min,hr_max,hr_q50,hr_q90,hr_q95,hr_q99,whr_min,whr_max,rhr_min,rhr_max,hrv_min,hrv_max,hrv_q50,hrv_q90,hrv_q95,hrv_q99
30.09632072,4.01185996,449.8813062,45.2928,46.0,198.0,64.0,148.1,171.09999999999997,194.03999999999996,106.0,106.0,51.0,51.0,32.9332,61.381,47.1571,58.53622,59.95861,61.096522
21.44526777,3.023044579,328.1565315,45.2928,45.0,196.0,70.0,146.4,167.89999999999992,191.67999999999995,,,46.0,46.0,69.4397,121.371,95.40535,116.17786999999998,118.774435,120.85168699999998
29.9522254,3.649059516,446.0213141,45.1255,43.0,188.0,59.0,139.20000000000002,156.2,187.0,68.0,68.0,46.0,51.0,71.8836,132.617,102.2503,126.54366,129.58032999999998,132.009666
36.36016968,4.016158374,490.1162364,44.9108,44.0,184.0,59.0,128.0,138.0,174.0,69.0,69.0,46.0,46.0,59.3822,99.0524,64.0234,92.0466,95.54950000000001,98.35182
20.62199795,1.118227813,88.47848276,44.6493,44.0,103.0,61.0,84.0,92.0,97.88,,,,,49.7462,49.7462,49.7462,49.7462,49.7462,49.7462
30.10696985,1.085058257,100.0318368,44.5796,44.0,114.0,60.0,83.0,96.84999999999997,108.0,100.0,100.0,47.0,47.0,69.3235,79.9351,74.6293,78.87394,79.40452,79.828984
30.10696985,1.085058257,100.0318368,44.5796,44.0,114.0,60.0,83.0,96.84999999999997,108.0,100.0,100.0,47.0,47.0,69.3235,79.9351,74.6293,78.87394,79.40452,79.828984
23.06961235,1.161771494,113.9567328,44.2258,46.0,115.0,64.0,91.60000000000002,102.0,114.0,99.0,99.0,48.0,48.0,27.7545,142.603,50.871449999999996,116.45722000000002,129.53010999999998,139.98842199999999
19.83494722,1.085735486,114.4218193,44.2258,47.0,125.0,70.0,110.0,118.44999999999999,122.0,111.0,111.0,48.0,48.0,58.3138,61.5102,59.912,61.19056,61.35038,61.478235999999995
20.17150947,1.121893516,94.42273818,44.1704,48.0,121.0,69.0,97.80000000000001,107.0,115.0,105.0,105.0,49.0,49.0,166.512,246.133,206.3225,238.1709,242.15195,245.33679
20.17150947,1.121893516,94.42273818,44.3488,48.0,121.0,69.0,97.80000000000001,107.0,115.0,105.0,105.0,49.0,49.0,166.512,246.133,206.3225,238.1709,242.15195,245.33679
24.19661015,1.17707258,106.1903345,44.3488,52.0,116.0,80.0,110.0,113.0,115.0,115.0,115.0,50.0,50.0,,,,,,
24.19661015,1.17707258,106.1903345,44.9175,52.0,116.0,80.0,110.0,113.0,115.0,115.0,115.0,50.0,50.0,,,,,,
32.33869103,1.052025468,102.3896563,44.8288,48.0,132.688,70.0,109.60000000000002,114.0,119.77999999999997,102.0,102.0,50.0,50.0,51.2579,129.647,74.5771,118.63302,124.14000999999999,128.545602
32.33869103,1.052025468,102.3896563,43.7102,48.0,132.688,70.0,109.60000000000002,114.0,119.77999999999997,102.0,102.0,50.0,50.0,51.2579,129.647,74.5771,118.63302,124.14000999999999,128.545602
53.8918937,6.007929972,814.0373796,43.0453,48.0,199.0,76.0,170.6,187.0,196.0,,,,,58.025,141.608,140.129,141.31220000000002,141.4601,141.57842
29.41526892,1.09758828,101.8777361,43.569,46.0,115.0,63.0,91.0,97.0,105.0,81.0,103.0,47.0,48.0,44.8428,68.8939,56.86835,66.48879,67.691345,68.653389
29.41526892,1.09758828,101.8777361,43.6518,46.0,115.0,63.0,91.0,97.0,105.0,81.0,103.0,47.0,48.0,44.8428,68.8939,56.86835,66.48879,67.691345,68.653389
25.83474285,1.148346793,102.9270733,43.6518,48.0,126.0,68.0,101.19999999999999,114.09999999999997,124.01999999999998,121.0,121.0,50.0,50.0,121.76,127.0,124.38,126.476,126.738,126.94760000000001
25.83474285,1.148346793,102.9270733,43.3684,48.0,126.0,68.0,101.19999999999999,114.09999999999997,124.01999999999998,121.0,121.0,50.0,50.0,121.76,127.0,124.38,126.476,126.738,126.94760000000001
23.0505929,1.137071751,93.47290939,43.3684,46.0,129.0,74.0,104.0,106.89999999999998,111.96000000000004,,,,,25.3845,165.549,49.0784,119.62212000000002,142.58556,160.956312
18.70705585,1.119691408,94.94433184,43.4545,49.0,122.0,61.0,93.60000000000002,98.80000000000001,108.91999999999996,102.0,102.0,51.0,51.0,48.8505,73.3366,56.6116,69.9916,71.6641,73.0021
14.88097583,1.828087702,207.4903676,41.9501,49.0,201.0,73.0,144.0,163.15000000000003,191.62,99.0,99.0,52.0,52.0,41.573,103.472,88.3091,100.43942,101.95570999999998,103.168742
36.5071187,1.118666705,116.5340282,41.9501,48.0,109.0,75.0,91.0,95.0,101.44999999999999,108.0,108.0,49.0,49.0,,,,,,
36.5071187,1.118666705,116.5340282,41.9501,48.0,109.0,75.0,91.0,95.0,101.44999999999999,108.0,108.0,49.0,49.0,,,,,,
16.08314913,0.539755573,49.74316281,41.9501,48.0,115.0,66.0,82.0,85.94999999999999,96.98000000000002,72.0,72.0,50.0,50.0,46.2952,61.6015,53.948350000000005,60.07087,60.836185,61.448437000000006
24.48867887,1.092835053,95.37416509,41.9501,48.0,128.0,67.0,97.0,113.75,122.55000000000001,108.0,108.0,50.0,50.0,74.2799,81.7022,74.2984,80.22144,80.96182,81.554124
24.48867887,1.092835053,95.37416509,41.9501,48.0,128.0,67.0,97.0,113.75,122.55000000000001,108.0,108.0,50.0,50.0,74.2799,81.7022,74.2984,80.22144,80.96182,81.554124
50.2888857,3.036568996,238.6111516,41.9501,48.0,165.0,89.0,150.0,153.0,163.0,115.0,115.0,49.0,49.0,62.2249,151.421,94.8571,129.98468,140.70283999999998,149.277368
56.77628612,6.452736291,789.3908,42.4018,56.0,202.0,75.0,158.0,181.79999999999998,199.12,88.0,88.0,50.0,59.0,17.8212,17.8212,17.8212,17.8212,17.8212,17.8212
19.98329442,1.136082188,99.17383935,41.1025,46.0,108.0,62.0,96.0,100.05000000000001,107.22000000000003,,,,,55.9498,116.659,83.5427,110.03574,113.34737000000001,115.99667400000001
19.98329442,1.136082188,99.17383935,41.2556,46.0,108.0,62.0,96.0,100.05000000000001,107.22000000000003,,,,,55.9498,116.659,83.5427,110.03574,113.34737000000001,115.99667400000001
18.06262563,1.118386437,95.2119539,41.2556,46.0,118.0,65.0,104.19999999999999,112.0,116.0,107.0,112.0,47.0,48.0,68.0735,84.8874,76.3643,83.18278,84.03509,84.716938
18.06262563,1.118386437,95.2119539,41.2556,46.0,118.0,65.0,104.19999999999999,112.0,116.0,107.0,112.0,47.0,48.0,68.0735,84.8874,76.3643,83.18278,84.03509,84.716938
19.80912732,2.046043283,221.6853136,41.0962,46.0,170.0,64.0,131.0,145.5,165.3,85.0,85.0,48.0,48.0,23.5956,80.3313,63.5197,78.36186000000001,79.34657999999999,80.134356
20.1050246,1.07277526,91.39824471,41.0156,46.0,116.122,66.0,94.0,102.0,110.0,101.0,101.0,47.0,47.0,53.3971,53.3971,53.3971,53.3971,53.3971,53.3971
20.1050246,1.07277526,91.39824471,41.0156,46.0,116.122,66.0,94.0,102.0,110.0,101.0,101.0,47.0,47.0,53.3971,53.3971,53.3971,53.3971,53.3971,53.3971
23.39645235,1.117939077,114.1789168,41.0156,47.0,104.0,62.0,90.30000000000001,98.0,102.0,113.0,113.0,,,46.5242,64.3428,55.433499999999995,62.560939999999995,63.45187,64.164614
23.39645235,1.117939077,114.1789168,40.9406,47.0,104.0,62.0,90.30000000000001,98.0,102.0,113.0,113.0,,,46.5242,64.3428,55.433499999999995,62.560939999999995,63.45187,64.164614
22.95847727,1.162124481,127.6207912,40.8436,44.0,134.0,65.0,92.0,95.5,106.9255,116.0,116.0,46.0,50.0,40.7316,105.513,69.64075,98.23305000000002,101.873025,104.785005
22.95847727,1.162124481,127.6207912,40.8436,44.0,134.0,65.0,92.0,95.5,106.9255,116.0,116.0,46.0,50.0,40.7316,105.513,69.64075,98.23305000000002,101.873025,104.785005
59.80724712,5.538635976,776.2582956,40.6238,45.0,185.0,74.0,137.3,148.0,175.96999999999986,98.0,98.0,46.0,46.0,37.6049,109.904,66.05935,100.46417,105.184085,108.960017
33.45397443,4.044606544,458.0775992,39.935,47.0,192.0,70.0,137.0,152.25,190.0,82.0,82.0,49.0,49.0,38.4029,38.4029,38.4029,38.4029,38.4029,38.4029
33.45397443,4.044606544,458.0775992,39.935,47.0,192.0,70.0,137.0,152.25,190.0,82.0,82.0,49.0,49.0,38.4029,38.4029,38.4029,38.4029,38.4029,38.4029
33.45397443,4.044606544,458.0775992,40.8393,47.0,192.0,70.0,137.0,152.25,190.0,82.0,82.0,49.0,49.0,38.4029,38.4029,38.4029,38.4029,38.4029,38.4029
17.22392597,1.077129245,107.8791854,40.3321,47.0,134.0,66.0,97.19999999999999,102.59999999999997,112.71999999999997,122.0,122.0,47.0,47.0,89.53,124.788,99.0177,119.63394,122.21097,124.272594
17.22392597,1.077129245,107.8791854,40.3321,47.0,134.0,66.0,97.19999999999999,102.59999999999997,112.71999999999997,122.0,122.0,47.0,47.0,89.53,124.788,99.0177,119.63394,122.21097,124.272594
15.79373875,2.054359543,219.67146,41.9614,46.0,201.0,70.0,143.0,160.10000000000002,197.05,117.0,117.0,47.0,47.0,11.174,151.672,80.1764,137.37288,144.52244,150.242088
20.39573592,1.084261435,86.16353668,40.4561,48.0,122.0,70.0,100.60000000000002,105.0,113.0,110.0,110.0,51.0,51.0,43.5653,98.5958,78.4658,94.5698,96.58279999999999,98.19319999999999
20.39573592,1.084261435,86.16353668,40.4561,48.0,122.0,70.0,100.60000000000002,105.0,113.0,110.0,110.0,51.0,51.0,43.5653,98.5958,78.4658,94.5698,96.58279999999999,98.19319999999999
24.28378878,1.16799792,100.3974172,40.3089,51.0,169.0,65.0,104.0,120.5,141.30000000000007,112.0,112.0,52.0,52.0,39.3621,121.6,68.0055,110.8811,116.24054999999998,120.52811
24.28378878,1.16799792,100.3974172,40.1946,51.0,169.0,65.0,104.0,120.5,141.30000000000007,112.0,112.0,52.0,52.0,39.3621,121.6,68.0055,110.8811,116.24054999999998,120.52811
24.28378878,1.16799792,100.3974172,40.1946,51.0,169.0,65.0,104.0,120.5,141.30000000000007,112.0,112.0,52.0,52.0,39.3621,121.6,68.0055,110.8811,116.24054999999998,120.52811
21.75070797,1.163556204,94.60540479,40.1946,49.0,122.0,68.0,98.40000000000003,102.39999999999998,112.0,108.0,108.0,52.0,52.0,77.0219,77.0219,77.0219,77.0219,77.0219,77.0219
21.75070797,1.163556204,94.60540479,40.1946,49.0,122.0,68.0,98.40000000000003,102.39999999999998,112.0,108.0,108.0,52.0,52.0,77.0219,77.0219,77.0219,77.0219,77.0219,77.0219
68.48726938,8.077276114,898.4011044,40.332,49.0,177.0,71.0,108.40000000000009,141.5999999999999,169.15999999999997,102.0,102.0,52.0,52.0,18.5775,58.7973,38.5187,54.74158,56.76944,58.391728
11.47628437,0.623653027,48.00701394,40.4417,44.0,100.0,59.0,76.0,96.80000000000001,99.0,97.0,97.0,47.0,47.0,79.2709,100.105,83.5187,96.78774,98.44637,99.773274
22.96369992,1.214240736,99.27193982,40.4346,46.0,111.0,68.5,94.0,96.0,103.24343999999998,98.0,98.0,50.0,50.0,48.0169,113.26,52.85,101.178,107.21900000000001,112.0518
41.5548694,4.417524785,543.1229174,41.2381,46.0,192.0,66.0,143.0,155.0,191.0,128.5,128.5,48.0,48.0,36.8057,117.959,69.9804,114.477,116.218,117.6108
31.82560577,1.683671102,137.0817247,40.2476,47.0,96.0,62.0,79.0,82.0,91.93999999999994,,,,,41.1476,100.419,89.1431,98.16382,99.29140999999998,100.193482
11.18367973,1.317317369,151.169,40.1581,44.0,184.0,61.0,83.19999999999999,131.09999999999997,183.0,90.5,90.5,45.0,49.0,88.1944,135.666,102.759,129.0846,132.3753,135.00786
37.94932622,4.30024977,497.3670836,40.6578,45.0,184.0,69.0,144.0,152.0,181.03999999999996,,,,,50.8355,88.1845,69.51,84.4496,86.31705,87.81101
37.94932622,4.30024977,497.3670836,40.1218,45.0,184.0,69.0,144.0,152.0,181.03999999999996,,,,,50.8355,88.1845,69.51,84.4496,86.31705,87.81101
29.84847022,1.105765283,100.0368273,40.1218,51.0,93.0,65.0,76.0,81.0,86.0,68.5,70.0,47.0,53.0,88.615,88.615,88.615,88.615,88.615,88.615
24.9372262,3.035929533,339.136,40.1785,44.0,188.0,62.0,125.30000000000001,157.29999999999995,182.05999999999995,,,46.0,47.0,19.6389,115.463,88.2419,111.63220000000001,113.54759999999999,115.07991999999999
57.29365345,2.897289403,228.0545113,40.1785,44.0,112.0,57.0,71.4,85.0,107.0,106.0,106.0,46.0,46.0,60.7258,79.0111,65.5238,76.31363999999999,77.66237,78.74135399999999
52.25768798,6.004883085,725.3597094,41.0737,44.0,189.0,64.0,150.0,164.54999999999998,186.62,79.0,85.0,45.0,45.0,32.3366,156.644,59.9291,137.30102,146.97251,154.709702
16.33441879,0.71410428,55.31378494,40.2395,43.0,110.0,61.0,74.60000000000002,80.20000000000005,105.27999999999963,,,,,71.9383,100.547,94.3259,99.30278,99.92488999999999,100.42257799999999
47.3079398,5.020966417,560.2137781,40.5042,45.0,192.0,64.0,142.0,152.0,181.89999999999998,173.0,173.0,45.0,45.0,64.7794,139.148,83.4932,127.50080000000001,133.32439999999997,137.98327999999998
35.33813777,1.919235675,159.676063,40.3181,45.0,105.0,61.0,85.60000000000002,95.39999999999998,105.0,102.0,106.0,46.0,47.0,45.5755,74.7559,62.1068,72.22608,73.49099,74.502918
22.7123389,1.038995914,83.5489224,40.3279,46.0,118.0,65.0,86.70000000000002,88.0,111.70999999999998,99.0,99.0,48.0,48.0,75.2529,228.932,152.09244999999999,213.56408999999996,221.24804499999996,227.395209
16.25135012,0.700023585,57.08029755,40.8117,45.0,112.808,62.0,102.0,105.39399999999999,108.0,83.5,83.5,51.0,51.0,81.7641,105.447,93.60555,103.07871000000002,104.262855,105.210171
29.27665722,1.129164365,91.88474101,40.8009,43.0,86.0,56.0,69.0,72.69999999999999,80.0,,,45.0,45.0,50.2494,50.7284,50.4889,50.6805,50.70445,50.72361
19.08337642,1.016385184,79.29460749,40.8009,43.0,115.0,60.0,84.0,106.0,114.03481,93.0,93.0,45.0,45.0,48.9068,218.532,96.02969999999999,186.43860000000004,202.48529999999997,215.32265999999998
19.08337642,1.016385184,79.29460749,41.031,43.0,115.0,60.0,84.0,106.0,114.03481,93.0,93.0,45.0,45.0,48.9068,218.532,96.02969999999999,186.43860000000004,202.48529999999997,215.32265999999998
22.2314586,2.600308758,293.7565917,41.031,41.0,187.0,70.0,121.90000000000003,138.0,178.19,108.0,108.0,44.0,44.0,55.1322,143.654,67.8961,128.50242,136.07820999999998,142.13884199999998
22.2314586,2.600308758,293.7565917,41.0215,41.0,187.0,70.0,121.90000000000003,138.0,178.19,108.0,108.0,44.0,44.0,55.1322,143.654,67.8961,128.50242,136.07820999999998,142.13884199999998
66.31086125,6.510018625,890.7494268,41.6132,45.0,193.0,64.0,152.8,163.5999999999999,188.0,103.5,103.5,46.0,46.0,55.6249,94.2662,83.3367,89.95612,92.11116,93.83519199999999
18.47403298,2.029445372,231.2034757,40.6801,45.0,184.0,66.0,128.80000000000007,145.0,180.93000000000006,83.0,83.0,47.0,47.0,39.0144,142.032,64.13735,119.50854000000002,130.77026999999998,139.779654
30.87419903,1.563757479,113.9137211,40.6536,45.0,200.238,66.0,102.0,104.0,185.8343599999999,103.0,103.0,47.0,47.0,62.7261,117.942,115.86,117.5256,117.7338,117.90035999999999
42.6171779,5.036902771,601.4675848,41.4353,47.0,194.0,71.0,175.80000000000007,180.0,190.67999999999995,136.0,136.0,49.0,49.0,49.0854,134.178,129.569,133.25619999999998,133.7171,134.08582
38.0633839,2.006244422,150.756047,40.526,46.0,108.584,61.0,78.0,85.0,93.79000000000002,95.0,95.0,47.0,47.0,34.4783,99.8505,82.28354999999999,97.44036,98.64543,99.60948599999999
30.1608004,3.725307964,412.3370393,40.6277,45.0,197.0,68.0,143.3,155.94999999999993,191.0,99.0,99.0,47.0,47.0,64.6616,109.572,88.5925,105.3761,107.47404999999999,109.15241
30.1608004,3.725307964,412.3370393,41.5283,45.0,197.0,68.0,143.3,155.94999999999993,191.0,99.0,99.0,47.0,47.0,64.6616,109.572,88.5925,105.3761,107.47404999999999,109.15241
18.11369968,2.305490284,249.483,40.7256,48.0,188.0,68.5,126.30000000000001,145.7499999999999,181.0,109.0,109.0,49.0,49.0,84.0773,121.489,102.78315,117.74783000000001,119.61841500000001,121.114883
32.51416492,4.009128124,447.5249662,41.746,46.0,195.0,66.0,169.3,176.64999999999998,191.0,121.0,121.0,47.0,47.0,61.1126,127.908,110.025,124.3314,126.11970000000001,127.55034
21.05975873,1.002210604,73.7615768,40.8255,44.0,109.0,57.0,74.0,87.0,94.89999999999998,90.0,90.0,48.0,48.0,65.3878,119.711,75.18180000000001,106.70576000000001,113.20837999999999,118.41047599999999
54.15043208,6.471117098,757.239943,41.5417,44.0,192.0,64.0,150.0,160.39999999999998,186.0,111.0,111.0,45.0,45.0,18.7275,128.765,76.129,118.2378,123.50139999999999,127.71227999999999
21.88783845,0.809017076,82.1363345,40.9607,43.0,122.373,59.0,71.0,74.0,108.46030000000017,95.0,95.0,46.0,46.0,75.3616,110.375,109.61,110.22200000000001,110.2985,110.3597
18.97476015,0.742455089,67.80573496,40.9674,43.0,96.0,61.0,81.0,88.0,92.0,93.0,93.0,45.0,45.0,60.2017,89.019,87.1959,88.65438,88.83669,88.982538
18.97476015,0.742455089,67.80573496,41.0431,43.0,96.0,61.0,81.0,88.0,92.0,93.0,93.0,45.0,45.0,60.2017,89.019,87.1959,88.65438,88.83669,88.982538
13.18768175,0.64356173,50.53096968,41.0431,43.0,115.0,59.0,92.2000000000001,110.0,112.0,109.0,109.0,45.0,45.0,64.1716,150.239,89.69485,136.8446,143.5418,148.89956
30.8626,3.905777266,423.1885888,41.8396,45.0,200.0,65.0,155.0,170.2,195.51999999999992,103.5,103.5,47.0,47.0,76.3348,186.613,94.8295,173.1134,179.8632,185.26304000000002
32.7465688,4.011683801,442.7319743,41.2537,45.0,191.0,65.0,144.0,152.25,185.0,92.0,92.0,47.0,47.0,53.7392,104.246,79.5715,99.3111,101.77855,103.75251
32.7465688,4.011683801,442.7319743,41.7052,45.0,191.0,65.0,144.0,152.25,185.0,92.0,92.0,47.0,47.0,53.7392,104.246,79.5715,99.3111,101.77855,103.75251
32.89800087,1.270247097,121.1917165,41.3172,44.0,105.0,61.0,81.0,84.0,95.0,107.0,107.0,45.0,45.0,57.2658,128.814,76.5351,118.35821999999999,123.58610999999999,127.768422
32.89800087,1.270247097,121.1917165,41.3172,44.0,105.0,61.0,81.0,84.0,95.0,107.0,107.0,45.0,45.0,57.2658,128.814,76.5351,118.35821999999999,123.58610999999999,127.768422
22.32511023,1.160841022,100.5665075,41.3172,43.0,98.0,59.5,86.0,89.84999999999997,93.57,95.0,95.0,43.0,43.0,67.0224,86.9605,81.25565,85.28944,86.12496999999999,86.79339399999999
22.32511023,1.160841022,100.5665075,41.3339,43.0,98.0,59.5,86.0,89.84999999999997,93.57,95.0,95.0,43.0,43.0,67.0224,86.9605,81.25565,85.28944,86.12496999999999,86.79339399999999
59.8669377,4.797291965,97.23771287,41.3232,43.0,104.0,58.0,86.0,90.0,96.0,95.0,95.0,44.0,44.0,44.3959,65.1661,51.560500000000005,61.33552,63.25081,64.783042
37.14980073,4.009975072,496.2941021,41.2679,45.0,189.465,63.0,141.10000000000002,148.35000000000008,178.01713999999998,,,,,58.6675,79.628,69.14775,77.53195,78.57997499999999,79.418395
18.09989578,0.574846999,51.21482941,41.2679,45.0,118.0,60.0,86.0,88.0,103.19918999999999,89.0,109.0,47.0,48.0,36.5949,189.181,69.7711,156.43940000000003,172.81019999999998,185.90684000000002
91.69178875,5.553589331,606.936703,41.2679,45.0,114.0,65.0,86.40000000000003,97.19999999999999,112.04000000000002,127.0,127.0,47.0,47.0,88.0749,104.778,96.47175,103.94250000000001,104.36025000000001,104.69445
25.78961607,1.313280682,108.0046472,41.2549,45.7143,102.0,62.0,73.0,83.05000000000001,95.00999999999999,94.0,94.0,47.0,47.0,68.74,131.775,102.727,125.96540000000002,128.8702,131.19404
33.78912638,4.014628826,510.355,42.2639,45.0,194.0,72.0,152.4,164.39999999999998,191.72000000000003,129.0,129.0,46.0,46.0,52.9799,73.2948,63.13735,71.26330999999999,72.27905499999999,73.09165099999998
12.68587884,0.634934275,54.31151816,41.2116,43.0,125.31,57.0,88.39999999999998,99.09999999999997,103.24000000000001,99.0,99.0,46.0,46.0,95.3848,131.557,113.4709,127.93977999999998,129.74838999999997,131.19527799999997
32.77156818,4.02833084,465.455607,41.553,44.0,191.0,58.0,133.0,144.19999999999993,185.21999999999997,84.5,84.5,47.0,47.0,171.57,171.57,171.57,171.57,171.57,171.57
34.9239231,1.643773397,123.6875835,41.3078,45.0,126.0,59.0,78.30000000000001,86.64999999999998,97.77999999999997,92.0,92.0,47.0,47.0,67.7191,224.289,146.00405,208.63200999999998,216.46050499999998,222.723301
56.3528059,6.508263046,845.1779373,42.3546,45.0,194.0,74.0,151.3,166.29999999999995,192.02999999999997,75.0,115.0,46.0,46.0,22.6964,112.216,80.1021,106.71780000000001,109.4669,111.66618
48.159354,5.282891716,671.4112783,41.2519,47.0,178.0,65.5,133.0,141.64999999999998,170.79000000000002,113.5,113.5,50.0,50.0,59.6416,114.888,81.205,108.15140000000001,111.5197,114.21434
24.25272719,0.865998927,80.08084571,41.2519,42.0,116.0,66.0,88.80000000000001,92.39999999999998,96.47999999999999,85.0,85.0,52.0,52.0,28.9072,55.7999,42.35355,53.11063,54.455265,55.530972999999996
13.03508255,0.525687994,48.7209953,41.2519,46.0,112.0,62.5,79.70000000000002,84.0,96.53999999999996,97.0,97.0,48.0,48.0,75.7422,155.292,115.5171,147.33702,151.31451,154.496502
62.63772628,3.179146099,267.6716817,41.1972,44.0,164.0,74.0,101.0,114.14999999999998,142.43,102.0,102.0,47.0,47.0,45.6577,122.924,79.155,111.06758000000002,116.99578999999999,121.738358
37.68832686,1.999172474,173.355417,41.1942,44.0,109.0,64.0,86.0,94.14999999999998,101.0,101.0,101.0,45.0,45.0,50.1342,195.722,122.9281,181.16322,188.44261,194.266122
33.63246967,4.012208608,450.6373042,41.2283,45.0,192.0,62.0,139.0,155.60000000000002,190.86,91.0,91.0,47.0,47.0,55.1498,58.9597,57.05475,58.57871,58.769205,58.921601
33.63246967,4.012208608,450.6373042,41.2283,45.0,192.0,62.0,139.0,155.60000000000002,190.86,91.0,91.0,47.0,47.0,55.1498,58.9597,57.05475,58.57871,58.769205,58.921601
271.5583848,10.35639354,961.4946038,41.2283,41.0,103.0,58.0,94.20000000000002,98.0,102.41999999999999,,,,,56.7561,114.438,76.1625,107.44242000000001,110.94021,113.738442
54.64199182,6.086753665,820.0688628,42.0909,47.0,197.0,67.0,162.60000000000002,171.79999999999995,191.27999999999997,,,49.0,49.0,15.0187,155.133,110.175,154.7319,154.93245000000002,155.09289
167.8541097,7.388270593,751.8901179,41.2814,50.0,119.0,67.0,82.20000000000002,88.1,109.63999999999999,,,,,72.2418,156.273,74.4421,139.90681999999998,148.08990999999997,154.636382
31.20634808,4.024349332,474.734998,42.2005,44.0,191.0,68.0,142.1,167.54999999999998,189.73,,,,,102.685,141.289,121.987,137.4286,139.3588,140.90295999999998
40.48760825,1.915792424,151.8782761,41.2763,45.0,117.0,63.0,80.0,91.30000000000001,104.51999999999998,100.0,100.0,48.0,48.0,46.1844,60.3769,49.0344,58.1084,59.24265,60.15005
40.7998261,5.01652169,594.6637291,42.1528,47.0,196.0,78.0,149.0,166.79999999999998,192.16,97.0,97.0,54.0,54.0,18.6195,64.6258,32.1207,55.352500000000006,59.98914999999998,63.69846999999999
20.66812285,0.970202464,78.0537257,41.3624,46.5455,98.0,60.0,81.0,85.0,91.86000000000001,91.0,91.0,49.0,49.0,108.796,148.732,124.789,143.9434,146.33769999999998,148.25314
13.04314043,0.68179979,53.63991423,41.3624,45.0,116.0,64.0,86.60000000000002,113.0,114.0,,,,,82.5875,100.184,91.38575,98.42435,99.304175,100.00803499999999
58.71234735,3.151960173,303.7871365,41.3624,51.0,114.0,65.11515,79.0,87.0,110.15000000000003,101.0,101.0,56.0,56.0,70.8758,111.395,83.8018,105.87635999999999,108.63568,110.84313599999999
29.77896197,4.006915722,449.0251108,42.8811,45.0,200.0,68.0,158.0,180.0,197.38,108.0,108.0,48.0,48.0,87.3871,87.3871,87.3871,87.3871,87.3871,87.3871
11.38316043,0.595818674,52.98623537,41.3922,46.0,110.0,69.0,92.0,98.19999999999993,101.56,98.0,98.0,48.0,48.0,70.4206,161.047,103.8825,151.4242,156.23559999999998,160.08472
16.05178837,0.587682261,49.06217238,41.3922,46.0,99.0,59.0,73.0,78.69999999999999,90.57,83.0,83.0,52.0,52.0,60.803,201.96,111.866,183.9412,192.95059999999998,200.15812000000003
102.0465593,12.62836976,245.5141527,41.3922,43.0,103.0,65.0,88.0,91.89999999999998,99.75999999999999,87.0,87.0,46.0,46.0,49.3926,100.314,74.85329999999999,95.22186,97.76792999999998,99.804786
99.53302823,4.952438395,573.3440029,41.3922,48.0,164.0,69.0,89.0,100.0,112.47000000000003,87.5,87.5,55.0,55.0,57.5109,151.713,94.70580000000001,129.118,140.4155,149.4535
10.22084065,0.519362358,41.64274996,41.384,49.0,98.0,64.0,78.0,89.89999999999998,98.0,89.0,89.0,50.0,50.0,102.855,102.855,102.855,102.855,102.855,102.855
25.16168623,1.256264624,109.1554835,41.384,48.0,105.0,67.0,81.80000000000001,87.0,100.43999999999997,105.0,105.0,53.0,53.0,44.5365,111.711,58.97745,96.65409,104.18254499999998,110.20530899999999
40.78620033,5.013596222,609.3706903,42.6115,50.0,196.0,75.0,147.70000000000002,171.85,193.94,91.0,91.0,55.0,55.0,12.3857,78.7567,51.359,73.27716,76.01693,78.20874599999999
15.76471242,2.00735846,214.8004693,42.1455,49.0,194.0,73.0,143.0,149.0,190.0,,,52.0,52.0,39.856,67.7708,46.74,63.56464,65.66771999999999,67.35018399999998
9.179011033,1.301361028,137.4812686,41.5975,46.0,188.0,65.0,123.80000000000001,146.79999999999995,185.72000000000003,84.0,84.0,48.0,48.0,69.3208,140.948,121.462,137.0508,138.9994,140.55828
26.4872649,1.379154272,106.4338035,41.6289,47.0,107.0,63.0,98.0,101.0,103.0,103.0,103.0,49.0,49.0,53.3268,125.896,91.67695,119.0578,122.4769,125.21217999999999
37.90410028,4.517631257,533.6753194,41.9822,44.0,192.0,64.0,147.90000000000003,163.0,190.08999999999997,93.0,93.0,46.0,46.0,64.1161,84.4316,66.9898,79.70132000000001,82.06645999999999,83.958572
34.63782627,4.076408957,463.85,41.9891,45.0,188.0,67.0,149.60000000000002,157.0,183.03999999999996,110.5,110.5,48.0,48.0,35.6844,95.0099,69.80125,91.77046999999999,93.390185,94.685957
13.27735323,0.6742554,52.20009277,41.7507,42.0,103.0,59.0,82.0,88.0,97.89999999999998,88.0,88.0,44.0,44.0,53.7134,104.898,65.5057,99.78960000000001,102.34379999999999,104.38716
10.50903555,0.500094806,40.98625107,41.7575,43.0,109.0,60.0,78.80000000000001,86.31187999999999,94.95999999999981,65.0,65.0,45.0,45.0,40.4772,103.054,66.9151,93.60118,98.32759,102.108718
10.1510389,1.134631123,125.2526528,41.7767,44.0,181.0,63.0,133.0,140.0,173.0,88.0,88.0,46.0,46.0,52.9894,134.784,86.6898,115.65575999999999,125.21987999999999,132.871176
11.79433358,0.571601815,60.367,41.7767,43.0,133.0,67.0,89.0,105.0,118.6,,,,,31.8375,76.1224,53.97995,71.69391,73.908155,75.679551
